F,DT,T,LPos_X,LPos_Y,LPos_Z,LRot_X,LRot_Y,LRot_Z,LRot_W,LGrab,LPinch,RPos_X,RPos_Y,RPos_Z,RRot_X,RRot_Y,RRot_Z,RRot_W,RGrab,RPinch
169472,0.0166667,1.60954749956727,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169476,0.0166671,1.62621459923685,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169478,0.0166665,1.64288109913468,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169482,0.0166674,1.65954849869013,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169484,0.0166665,1.67621499858797,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169490,0.0166674,1.69288239814341,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169492,0.0174568,1.71033919788897,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169496,0.0166672,1.72700639814138,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169498,0.0166701,1.7436764985323,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169502,0.0166645,1.76034099794924,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169504,0.0166668,1.77700779773295,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169508,0.016667,1.79367479681969,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169512,0.0166663,1.81034109741449,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169516,0.0166669,1.82700799778104,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
169518,0.0166674,1.84367539733648,0.82113,0.4241651,-0.1329591,-0.7164424,0.1085855,0.6799548,-0.1121646,0,0,-0.6072011,0.07997924,-0.5221855,-0.5290034,0.5157484,-0.673911,0.001731341,0,0.388333410024643
