F,DT,T,HMDPositionX,HMDPositionY,HMDPositionZ,HMDRotationX,HMDRotationY,HMDRotationZ
171540,0.0166676,11.9565016664565,0.9229461,0.476865,-0.6720462,13.53179,4.669842,4.536715
171544,0.0166669,11.973168566823,0.9230335,0.4768042,-0.6719121,13.55403,4.694668,4.525195
171546,0.0166665,11.9898350667208,0.9230774,0.4767544,-0.6718314,13.56895,4.711967,4.525374
171550,0.0166668,12.0065018665046,0.9231656,0.4766306,-0.6716463,13.59929,4.739719,4.534648
171554,0.0166667,12.0231685657054,0.9231905,0.4765633,-0.671577,13.60922,4.750941,4.541224
171558,0.0166668,12.0398353654891,0.9232449,0.4764454,-0.6714734,13.63073,4.769209,4.554279
171560,0.016667,12.0565023645759,0.9232646,0.4764019,-0.6713964,13.6436,4.775893,4.562531
171564,0.0166668,12.0731691643596,0.9232973,0.4763067,-0.6712709,13.66913,4.778333,4.571334
171566,0.0166671,12.0898362640291,0.9233093,0.4762668,-0.6712126,13.68071,4.768679,4.570878
171570,0.0166671,12.1065033636987,0.9232982,0.4762253,-0.6710702,13.68941,4.742555,4.571189
171574,0.0166675,12.123170863837,0.9232885,0.4762023,-0.6710081,13.68799,4.71774,4.576058
171578,0.0166668,12.1398376636207,0.9232603,0.4761826,-0.6708899,13.67219,4.661065,4.579957
171580,0.016667,12.1565046627074,0.9232358,0.476205,-0.6708533,13.66191,4.630388,4.578488
171584,0.0166665,12.1731711626053,0.923188,0.4762265,-0.6708258,13.64238,4.56562,4.564687
171586,0.0166668,12.189837962389,0.9231432,0.4762481,-0.6707912,13.63051,4.532456,4.557016
171590,0.0166667,12.2065046615899,0.9231325,0.4762882,-0.6707123,13.60299,4.469543,4.544458
171594,0.0166669,12.2231715619564,0.923113,0.4763288,-0.6706827,13.58407,4.436365,4.53701
171598,0.0166668,12.2398383617401,0.9230954,0.4764429,-0.6706192,13.53245,4.379327,4.517351
171600,0.0166668,12.2565051615238,0.9230787,0.4765057,-0.6705868,13.50293,4.349519,4.501318
171604,0.0166672,12.2731723617762,0.9230795,0.4766272,-0.6705184,13.45484,4.298486,4.476151
171606,0.0166672,12.2898395620286,0.9230662,0.4767018,-0.6704922,13.43201,4.274438,4.466389
171610,0.0166667,12.3065062612295,0.9230357,0.4767803,-0.6704258,13.38559,4.224932,4.443229
171614,0.0166669,12.3231731615961,0.923043,0.4768331,-0.6703846,13.36366,4.207147,4.434346
171618,0.0166673,12.3398404624313,0.9230665,0.4768932,-0.6702826,13.32539,4.169238,4.407031
171620,0.0166665,12.3565069623291,0.9230708,0.4769193,-0.6702327,13.31295,4.15441,4.394171
171624,0.016667,12.3731739614159,0.9230626,0.476964,-0.6700796,13.28592,4.122243,4.373994
171626,0.0166671,12.3898410610855,0.923072,0.4769726,-0.6700053,13.27448,4.106856,4.369406
171630,0.0166669,12.406507961452,0.9230645,0.4769657,-0.669814,13.25982,4.076375,4.366247
171632,0.0166669,12.4231748618186,0.9230658,0.4769478,-0.6696687,13.2564,4.060386,4.362444
171638,0.016667,12.4398418609053,0.9230725,0.4769045,-0.6693603,13.26075,4.036467,4.353384
171640,0.0166667,12.4565085601062,0.9230976,0.4768718,-0.6692098,13.26436,4.027954,4.353029
171644,0.0166669,12.4731754604727,0.9231576,0.4767812,-0.6689053,13.27895,4.017896,4.363461
171646,0.0166671,12.4898425601423,0.9232022,0.4767277,-0.6687149,13.28981,4.014243,4.373183
171650,0.016667,12.506509559229,0.9232564,0.4765692,-0.6683506,13.3138,4.001816,4.391224
171654,0.0166666,12.5231761597097,0.9233043,0.4765102,-0.6681492,13.33175,3.994097,4.39584
171658,0.0166709,12.5398470591754,0.9233896,0.4763447,-0.6677983,13.37111,3.981162,4.398925
171660,0.0166637,12.5565107595176,0.9234122,0.4762252,-0.6676248,13.39226,3.979516,4.402025
171664,0.0166668,12.5731775593013,0.9235004,0.4760549,-0.6671981,13.4426,3.980923,4.413911
171666,0.0166664,12.5898439586163,0.9235559,0.4759607,-0.6670084,13.46715,3.979729,4.421872
171670,0.0166672,12.6065111588687,0.9236767,0.4757856,-0.6666369,13.51174,3.969535,4.440189
171674,0.0166672,12.6231783591211,0.9237326,0.4756935,-0.6664229,13.52898,3.962326,4.447736
171678,0.0166668,12.6398451589048,0.9238624,0.4755479,-0.6659982,13.55798,3.938666,4.44728
171680,0.0166672,12.6565123591572,0.9238889,0.4755093,-0.6657853,13.57519,3.926358,4.442304
171684,0.0166672,12.6731795594096,0.9240189,0.4753481,-0.6653346,13.60699,3.90745,4.426356
171686,0.0166663,12.6898458600044,0.9240846,0.4752694,-0.6651183,13.63013,3.894684,4.411708
171690,0.0166667,12.7065125592053,0.9241624,0.4751236,-0.6647477,13.66703,3.873603,4.382902
171694,0.0166685,12.723181059584,0.9242375,0.4750535,-0.664534,13.69075,3.861542,4.365589
171698,0.0166669,12.7398479599506,0.9243696,0.4749475,-0.6640747,13.7346,3.840037,4.338343
171700,0.0166657,12.7565136607736,0.9244419,0.4749144,-0.6638021,13.75935,3.828206,4.327575
171704,0.0166668,12.7731804605573,0.924551,0.4748403,-0.6633565,13.80043,3.817012,4.303198
171706,0.0166675,12.7898479606956,0.9246266,0.47479,-0.6630664,13.83294,3.812272,4.289311
171710,0.0166666,12.8065145611763,0.9247239,0.4746957,-0.6626321,13.88858,3.817601,4.279679
171714,0.0166905,12.8232050612569,0.9248002,0.4746523,-0.6623898,13.91832,3.826768,4.280344
171718,0.0166436,12.8398486617953,0.924895,0.4745436,-0.6619776,13.98331,3.859194,4.287722
171720,0.0166665,12.8565151616931,0.9249143,0.4744788,-0.6617161,14.0185,3.886969,4.295542
171724,0.016667,12.8731821607798,0.9250264,0.4743316,-0.6613322,14.08545,3.941205,4.310653
171726,0.0166668,12.8898489605635,0.9250827,0.4741717,-0.6611374,14.12379,3.972787,4.325188
171730,0.0166669,12.9065158609301,0.9251839,0.4739891,-0.6608173,14.18972,4.028099,4.353945
171736,0.0166676,12.9231834616512,0.9252901,0.4737468,-0.6605311,14.26693,4.083321,4.380623
171738,0.016666,12.9398494623601,0.9253483,0.4736164,-0.6603845,14.3184,4.117783,4.396955
171742,0.0166673,12.9565167631954,0.9254224,0.4733789,-0.6601005,14.41425,4.180058,4.42941
171744,0.0166662,12.9731829632074,0.9254848,0.4732514,-0.6599953,14.4585,4.207734,4.441679
171748,0.0166676,12.9898505639285,0.9255956,0.4729937,-0.6598308,14.55215,4.260711,4.467031
171750,0.0166657,13.0065162647516,0.9256721,0.4728597,-0.6597376,14.59324,4.283927,4.476611
171754,0.0166677,13.0231839641929,0.9258395,0.4726352,-0.6596099,14.68105,4.329576,4.500292
171758,0.0166798,13.0398637633771,0.9259146,0.4725443,-0.6595708,14.72266,4.354731,4.510976
171760,0.0166681,13.0565318632871,0.9260382,0.4724072,-0.6595097,14.77378,4.393837,4.52399
171764,0.0166673,13.0731991641223,0.9262884,0.4721722,-0.6594719,14.84019,4.445846,4.541452
171766,0.0166668,13.0898659639061,0.9264001,0.4720748,-0.6594395,14.87867,4.48237,4.553886
171770,0.0166679,13.106533864513,0.9266381,0.471938,-0.6594383,14.93245,4.54342,4.566896
171774,0.0166662,13.123200064525,0.9269383,0.4718471,-0.6594734,14.98734,4.613105,4.555906
171778,0.0166657,13.1398657653481,0.9270698,0.4718083,-0.6595199,15.00843,4.647025,4.550285
171782,0.0166675,13.1565332654864,0.9273542,0.4717999,-0.6595402,15.04399,4.704742,4.545034
171784,0.0166669,13.1732001658529,0.9275033,0.4717844,-0.6595858,15.06091,4.729484,4.543198
171788,0.0166668,13.1898669656366,0.9278002,0.4717602,-0.6596904,15.09046,4.772526,4.526524
171790,0.0166662,13.2065331656486,0.9279606,0.4717283,-0.6597462,15.10673,4.7934,4.512955
171794,0.0166675,13.2232006657869,0.928263,0.4716927,-0.6598799,15.12895,4.825866,4.481418
171798,0.0170408,13.2402414660901,0.9284183,0.4716952,-0.659918,15.13623,4.838613,4.460778
171802,0.016668,13.2569094654173,0.9287151,0.4716884,-0.6600459,15.14112,4.863688,4.42839
171804,0.0166662,13.2735756654292,0.9288577,0.4716718,-0.6601086,15.14444,4.874794,4.408341
171808,0.0166683,13.2902439646423,0.929158,0.4716518,-0.6602032,15.16079,4.898063,4.368526
171810,0.0166654,13.3069093637168,0.9292995,0.4716589,-0.6602508,15.17038,4.914366,4.346661
171814,0.0166675,13.3235768638551,0.9296194,0.4716477,-0.6604055,15.19568,4.953509,4.317347
171818,0.0166667,13.340243563056,0.9297918,0.4716438,-0.6604933,15.20479,4.975358,4.30766
171822,0.0166675,13.3569110631943,0.9300722,0.4716433,-0.6606447,15.22548,5.020905,4.288442
171824,0.0166653,13.3735763635486,0.9302213,0.4716418,-0.6607172,15.23123,5.042154,4.280358
171828,0.0166807,13.3902570642531,0.9304911,0.4716963,-0.6609135,15.23294,5.100479,4.264977
171830,0.0166543,13.4069113638252,0.9306242,0.4717266,-0.6609969,15.23542,5.126609,4.256413
171834,0.0166679,13.4235792644322,0.9308559,0.4717891,-0.6612008,15.22676,5.189976,4.249247
171836,0.016666,13.4402452651411,0.9309663,0.4718162,-0.6612937,15.21359,5.220508,4.250114
171842,0.016667,13.4569122642279,0.9311737,0.4718987,-0.6615226,15.18371,5.263582,4.257936
171844,0.0166672,13.4735794644803,0.9312601,0.471934,-0.6616404,15.16982,5.271075,4.258889
171848,0.016667,13.490246463567,0.9313923,0.4720261,-0.6618639,15.13912,5.277139,4.24589
171850,0.0166658,13.5069122631103,0.9314472,0.4720887,-0.6619895,15.12319,5.272203,4.229487
171854,0.0166676,13.5235798638314,0.9315428,0.472237,-0.6621849,15.07761,5.250348,4.186249
171858,0.016667,13.5402468629181,0.9315802,0.4723277,-0.6622856,15.04695,5.231999,4.161785
171862,0.0166669,13.5569137632847,0.9316108,0.4724662,-0.6624881,14.99067,5.195409,4.130544
171864,0.0166686,13.5735823623836,0.931613,0.4725021,-0.6626006,14.96545,5.18198,4.120275
171868,0.0166661,13.5902484618127,0.9316204,0.4725963,-0.6627688,14.91881,5.163044,4.102627
171870,0.0166657,13.6069141626358,0.931616,0.4726507,-0.6628464,14.89246,5.15395,4.095502
171874,0.0166676,13.6235817633569,0.9315727,0.4728134,-0.6630486,14.83438,5.132453,4.085256
171878,0.0166665,13.6402482632548,0.9315556,0.4728644,-0.6631253,14.81008,5.123854,4.083496
171882,0.0179274,13.6581756640226,0.9314826,0.4729714,-0.663264,14.76334,5.104601,4.088172
171884,0.0166659,13.6748415641487,0.9314182,0.4730221,-0.6633242,14.74239,5.097746,4.093884
171888,0.016667,13.6915085632354,0.9313083,0.4731258,-0.6634254,14.70161,5.077662,4.099725
171890,0.0166684,13.7081769630313,0.9312298,0.4731656,-0.6634734,14.68372,5.067982,4.102642
171894,0.0166657,13.7248426638544,0.9310547,0.4732216,-0.6635724,14.6428,5.036789,4.108226
171898,0.0166683,13.7415109630674,0.9309492,0.4732598,-0.6635579,14.62235,5.015995,4.112709
171902,0.0166655,13.7581764627248,0.9307137,0.4733444,-0.6636231,14.58679,4.972887,4.126069
171904,0.0166675,13.7748439628631,0.9305882,0.4734322,-0.6636702,14.56822,4.95046,4.135829
171908,0.0166662,13.7915101628751,0.9303676,0.4735523,-0.6637028,14.53735,4.906319,4.156991
171910,0.0166668,13.8081769626588,0.9302669,0.4735843,-0.6637066,14.52713,4.88617,4.169305
171914,0.0191601,13.8273370619863,0.9300371,0.4736745,-0.6637072,14.50604,4.857242,4.201636
171918,0.0166665,13.8440035618842,0.9299169,0.4737116,-0.6637253,14.49636,4.841359,4.218956
171922,0.0166675,13.8606710620224,0.9297175,0.473774,-0.6637278,14.48312,4.81883,4.247772
171924,0.016669,13.8773400615901,0.9296136,0.4737692,-0.6637729,14.47657,4.810591,4.259336
171928,0.0166653,13.8940053619444,0.9294481,0.4738035,-0.6638417,14.46714,4.798131,4.280893
171930,0.0166681,13.9106734618545,0.929332,0.4738237,-0.6638706,14.46847,4.795556,4.295103
171934,0.0166663,13.9273397624493,0.929159,0.4738743,-0.6639403,14.46495,4.795425,4.321457
171938,0.0166664,13.9440061617643,0.9290842,0.4738874,-0.6639833,14.46593,4.797305,4.331405
171942,0.0166674,13.9606735613197,0.9289723,0.4738885,-0.6640517,14.47947,4.807414,4.349466
171944,0.0181396,13.9788131620735,0.9289075,0.4739002,-0.6640734,14.48692,4.821727,4.361881
171948,0.0166661,13.9954792615026,0.928805,0.4739024,-0.6641523,14.49171,4.84886,4.392171
171952,0.0166688,14.0121480617672,0.9287094,0.4738684,-0.6642358,14.50349,4.881345,4.420408
171954,0.0166655,14.0288135614246,0.9286663,0.4738538,-0.6642396,14.51285,4.899952,4.427626
171960,0.0167329,14.0455464608967,0.9285644,0.4738677,-0.6643538,14.53275,4.934421,4.439778
171962,0.0166698,14.0622162614018,0.9285463,0.4738305,-0.664409,14.5492,4.952788,4.451542
171964,0.0166646,14.0788808614016,0.928485,0.4738335,-0.6644765,14.56337,4.972569,4.469954
171968,0.0166665,14.0955473612994,0.9283555,0.4738805,-0.6646417,14.58565,5.004499,4.515235
171970,0.0166661,14.1122134607285,0.9282869,0.4739244,-0.6647524,14.59225,5.021532,4.535657
171974,0.0166724,14.1288858614862,0.9281773,0.4739743,-0.6649351,14.59738,5.052434,4.565957
171978,0.0166626,14.1455484610051,0.9281017,0.4740074,-0.6651046,14.59477,5.065942,4.581841
171982,0.0166709,14.1622193604708,0.9279889,0.4740731,-0.6653541,14.58148,5.085176,4.610004
171984,0.0166647,14.1788840610534,0.927907,0.4740824,-0.6655189,14.56772,5.099627,4.633237
171988,0.0166647,14.195548761636,0.9277749,0.4741873,-0.6658054,14.53844,5.121128,4.666129
171990,0.0166674,14.2122161611915,0.9277032,0.4742402,-0.6659566,14.51921,5.138612,4.686931
171994,0.0166667,14.2288828603923,0.9275705,0.4742953,-0.6662923,14.48858,5.167873,4.72745
172000,0.0166667,14.2455495595932,0.927425,0.4744096,-0.6666843,14.4557,5.20219,4.776683
172002,0.0166664,14.2622159589082,0.9273735,0.4744622,-0.6668469,14.43751,5.217012,4.798754
172004,0.0166695,14.2788854595274,0.9272777,0.4745393,-0.6670432,14.4175,5.230437,4.824559
172008,0.0166657,14.2955511603504,0.9271144,0.474637,-0.6673812,14.37338,5.249274,4.868586
172012,0.0166666,14.3122177608311,0.9269694,0.4747502,-0.6677597,14.3256,5.254574,4.898839
172014,0.016672,14.3288897611201,0.926882,0.4748119,-0.6679462,14.30041,5.256363,4.914166
172018,0.0166712,14.3455609604716,0.9267932,0.4748853,-0.6681663,14.27869,5.253177,4.928613
172022,0.0166585,14.3622194603086,0.9266111,0.475031,-0.6684782,14.24727,5.238743,4.957688
172024,0.016667,14.3788864593953,0.926492,0.4751426,-0.6686501,14.22637,5.232038,4.975203
172028,0.0166664,14.3955528587103,0.9263076,0.4752876,-0.6689762,14.18143,5.219396,5.004551
172030,0.0166672,14.4122200589627,0.9261988,0.47536,-0.6691739,14.15197,5.209965,5.021661
172034,0.0166669,14.4288869593292,0.9260095,0.4755096,-0.6695235,14.097,5.198891,5.045781
172038,0.0166741,14.4455610588193,0.9258963,0.4756053,-0.6698001,14.06029,5.191,5.058211
172042,0.0166659,14.4622269589454,0.9257427,0.4756966,-0.6701813,14.00869,5.188461,5.07651
172044,0.0166813,14.4789082594216,0.9256611,0.4757422,-0.670401,13.97816,5.188231,5.089859
172048,0.0167161,14.4956243596971,0.9255177,0.4758611,-0.6707852,13.92817,5.187129,5.109674
172050,0.0166347,14.512259060517,0.9254181,0.4759412,-0.6709846,13.89616,5.185433,5.114878
172054,0.0166652,14.5289242602885,0.925224,0.4761191,-0.6712838,13.84066,5.173834,5.103944
172060,0.016667,14.5455912593752,0.9249671,0.4763804,-0.6715753,13.75566,5.142362,5.074698
172062,0.0166692,14.5622604601085,0.9248176,0.4765406,-0.671696,13.70422,5.116638,5.064235
172064,0.0167144,14.578974859789,0.924648,0.4766777,-0.6717615,13.64217,5.077107,5.061797
172068,0.0166665,14.5956413596869,0.9243048,0.4769486,-0.6718951,13.53217,4.987891,5.084227
172070,0.0166668,14.6123081594706,0.9240839,0.4770701,-0.6719244,13.47223,4.927436,5.107696
172074,0.0166673,14.6289754603058,0.9237733,0.4771923,-0.6719662,13.40079,4.838981,5.148207
172078,0.0166692,14.6456446610391,0.9235584,0.4772787,-0.6719805,13.36257,4.789214,5.179451
172082,0.0167281,14.6623727604747,0.9232718,0.4773739,-0.6719694,13.30482,4.713996,5.238028
172084,0.0166081,14.6789808608592,0.9230742,0.4774089,-0.6719692,13.27641,4.680449,5.275193
172088,0.0166661,14.6956469602883,0.9227616,0.4774916,-0.6719344,13.23384,4.630177,5.34285
172090,0.0166669,14.7123138606548,0.9226264,0.4775275,-0.6719124,13.21464,4.605431,5.375091
172094,0.0166721,14.7289859615266,0.9223276,0.4775828,-0.6718676,13.1847,4.56447,5.43122
172098,0.0166627,14.7456486616284,0.9221609,0.4776132,-0.6718487,13.16822,4.538594,5.460331
172102,0.0166687,14.7623173613101,0.9218587,0.4776193,-0.6718315,13.15808,4.501152,5.50305
172104,0.0166652,14.7789825610816,0.9217322,0.4776626,-0.6717765,13.15966,4.482816,5.525295
172108,0.0166697,14.7956522610039,0.9214841,0.4776812,-0.6717831,13.16122,4.455318,5.558748
172110,0.0166646,14.8123168610036,0.9213279,0.4776553,-0.6717744,13.16406,4.441141,5.58149
172114,0.0166967,14.8290135618299,0.9210726,0.477647,-0.6717373,13.1647,4.425187,5.620794
172118,0.0166669,14.8456804621965,0.920906,0.4776388,-0.671712,13.16709,4.416142,5.646847
172122,0.0166666,14.8623470626771,0.9206615,0.477651,-0.6716961,13.18187,4.405567,5.689611
172124,0.0166688,14.8790158629417,0.9205135,0.4776462,-0.6716927,13.19581,4.402588,5.720551
172128,0.0166652,14.8956810627133,0.9202502,0.4775591,-0.6716997,13.22177,4.401106,5.78275
172130,0.0166667,14.9123477619141,0.9201127,0.4775225,-0.6717282,13.23846,4.396586,5.819753
172134,0.0166673,14.9290150627494,0.9198673,0.4774346,-0.6718138,13.26506,4.387844,5.882878
172138,0.016667,14.9456820618361,0.9197251,0.4773996,-0.6718692,13.28102,4.383934,5.910358
172142,0.0166665,14.962348561734,0.9194883,0.4773603,-0.6720521,13.31787,4.37921,5.955284
172144,0.0166671,14.9790156614035,0.9193882,0.4773289,-0.6721479,13.34735,4.377466,5.978775
172148,0.0166667,14.9956823606044,0.9192342,0.4773142,-0.6723613,13.39024,4.377191,5.996974
172150,0.0166682,15.0123505610973,0.9191369,0.4772984,-0.6725279,13.40611,4.376244,5.996956
172154,0.0166662,15.0290167611092,0.9189761,0.4773335,-0.6728377,13.41362,4.380565,5.986382
172158,0.016669,15.0456857606769,0.9188966,0.4773444,-0.6730123,13.40996,4.38171,5.972244
172162,0.0167321,15.0624178610742,0.918727,0.4774245,-0.6733416,13.39662,4.386197,5.943991
172164,0.016601,15.0790188610554,0.9186254,0.4774716,-0.6735227,13.3834,4.392829,5.926598
172168,0.0166666,15.0956854615361,0.9184209,0.4775574,-0.6739488,13.35409,4.396898,5.896451
172170,0.016668,15.1123534608632,0.9182717,0.4776134,-0.6742013,13.33164,4.395013,5.881592
172174,0.0166692,15.1290226615965,0.9179939,0.4777692,-0.6746466,13.29145,4.379165,5.863505
172178,0.0166639,15.1456865612417,0.9177979,0.4778796,-0.6749358,13.26969,4.36718,5.857017
172182,0.0166672,15.1623537614942,0.9174148,0.4780754,-0.6754659,13.22878,4.333505,5.85261
172184,0.0166677,15.1790214609355,0.9171706,0.4781854,-0.675759,13.20301,4.307716,5.857449
172188,0.016666,15.1956874616444,0.9167491,0.4783524,-0.6762733,13.15133,4.256354,5.87226
172192,0.0166679,15.2123553622514,0.9162355,0.478551,-0.6768501,13.08025,4.197368,5.886657
172194,0.0166676,15.2290229629725,0.9159672,0.4786549,-0.677156,13.03833,4.164239,5.896126
172198,0.0166672,15.2456901632249,0.9156275,0.4787694,-0.6775399,12.98456,4.128111,5.912423
172202,0.0166661,15.2623562626541,0.9151984,0.4788884,-0.6780518,12.91117,4.076646,5.946
172204,0.0166664,15.2790226619691,0.9148306,0.4789978,-0.6784219,12.87182,4.046078,5.968874
172208,0.0166671,15.2956897616386,0.9142755,0.4791652,-0.6789214,12.80564,3.997501,6.001626
172212,0.0166669,15.3123566620052,0.9136641,0.4793887,-0.679465,12.73262,3.935906,6.023523
172214,0.016667,15.3290236610919,0.9133657,0.4794714,-0.6797164,12.69439,3.903341,6.023754
172218,0.0166666,15.3456902615726,0.912998,0.4795889,-0.6800192,12.65784,3.861701,6.017181
172222,0.0166667,15.3623569607735,0.91244,0.4797006,-0.6804473,12.60079,3.797668,5.997727
172224,0.0166668,15.3790237605572,0.9120671,0.4797814,-0.6806804,12.57041,3.758111,5.98559
172228,0.0166687,15.3956924602389,0.9114394,0.4798808,-0.6810234,12.52535,3.697932,5.963671
172230,0.0166652,15.4123576600105,0.9110874,0.4799244,-0.6811827,12.50159,3.658498,5.940908
172234,0.0166674,15.4290250595659,0.9104712,0.4799637,-0.6814399,12.46776,3.608165,5.907158
172240,0.0166775,15.445702560246,0.9098449,0.4800645,-0.6815745,12.42318,3.55977,5.861159
172242,0.0166582,15.462360760197,0.9094886,0.4800987,-0.6816206,12.40275,3.537421,5.839106
172244,0.0166669,15.4790276605636,0.9091061,0.4801173,-0.6816559,12.3762,3.518717,5.824899
172248,0.0166671,15.4956947602332,0.9084706,0.4801447,-0.6816276,12.34764,3.496017,5.824133
172252,0.0166665,15.512361260131,0.9077586,0.4801655,-0.68154,12.31923,3.475702,5.841419
172254,0.0166673,15.5290285609663,0.907404,0.4801688,-0.6814972,12.30733,3.470733,5.851422
172260,0.0166664,15.5456949602813,0.9066659,0.4801274,-0.6813107,12.28392,3.462458,5.863703
172262,0.0166666,15.5623615607619,0.9063091,0.4801441,-0.6811821,12.27149,3.4626,5.868424
172264,0.0166695,15.5790310613811,0.9058863,0.4801533,-0.6810378,12.25229,3.45969,5.872703
172268,0.0166645,15.595695560798,0.9052089,0.4801288,-0.6808301,12.21496,3.450643,5.884426
172270,0.0166668,15.6123623605818,0.9047646,0.4801465,-0.6807048,12.19057,3.441481,5.904552
172274,0.0166678,15.6290301606059,0.9040764,0.4801458,-0.6804326,12.14824,3.420575,5.957896
172278,0.0166666,15.6456967610866,0.9036981,0.4801262,-0.6802913,12.12772,3.409766,5.995052
172282,0.0166672,15.662363961339,0.9030563,0.480083,-0.6800398,12.10084,3.388603,6.079846
172284,0.0166682,15.6790321618319,0.9027003,0.4800169,-0.6799099,12.09499,3.375756,6.124309
172288,0.0166656,15.6956977620721,0.9021499,0.4799036,-0.6796778,12.09981,3.357033,6.207349
172290,0.0166683,15.7123660612851,0.9019091,0.4798185,-0.6795998,12.1112,3.347932,6.249167
172294,0.0166667,15.729032760486,0.9014719,0.4796803,-0.6794404,12.14275,3.337922,6.320495
172298,0.0166939,15.745726659894,0.9012585,0.4796163,-0.6793427,12.15864,3.337597,6.354693
172302,0.0166664,15.762393059209,0.9009901,0.4795038,-0.6792295,12.18575,3.352263,6.407719
172304,0.0166671,15.7790601588786,0.9008855,0.4794547,-0.6791826,12.20094,3.36646,6.435339
172308,0.0166661,15.7957262583077,0.9007519,0.4793565,-0.6791193,12.22656,3.411778,6.491493
172310,0.0166666,15.8123928587884,0.9007446,0.4793195,-0.6790815,12.23659,3.443537,6.524539
172314,0.0166712,15.8290640581399,0.900768,0.479286,-0.6790115,12.25946,3.507555,6.573776
172318,0.0166631,15.8457271587104,0.9007959,0.4792669,-0.6789901,12.26864,3.552018,6.592192
172322,0.0166674,15.8623945582658,0.9009348,0.4792131,-0.6790612,12.27799,3.620986,6.603036
172324,0.0166666,15.8790611587465,0.9010346,0.4792301,-0.6791344,12.28386,3.662819,6.600372
172328,0.0170806,15.8961417581886,0.9013271,0.4792659,-0.6792781,12.2844,3.724435,6.589876
172330,0.016667,15.9128087572753,0.9015113,0.4792901,-0.6793767,12.27896,3.759791,6.575486
172334,0.0166678,15.9294765572995,0.9018916,0.4793408,-0.6795511,12.25771,3.81762,6.524937
172338,0.016668,15.9461445566267,0.9021722,0.4793796,-0.6796822,12.23929,3.842701,6.484773
172342,0.0166654,15.9628099557012,0.9026592,0.4794983,-0.6798599,12.19528,3.883735,6.393004
172344,0.0166671,15.9794770553708,0.9029333,0.479573,-0.6799737,12.16207,3.90497,6.331825
172348,0.0166673,15.9961443562061,0.9034821,0.4797213,-0.6801751,12.11064,3.941918,6.223997
172350,0.0166661,16.0128104556352,0.9038376,0.479794,-0.6802937,12.08541,3.966943,6.1524
172354,0.0166676,16.0294780563563,0.9044446,0.479918,-0.680512,12.04725,4.027511,5.994292
172358,0.0166665,16.0461445562541,0.904823,0.4799828,-0.6806445,12.02355,4.074769,5.892426
172362,0.0166667,16.062811255455,0.9054358,0.4801043,-0.6808469,11.97229,4.169345,5.714025
172364,0.016667,16.0794782545418,0.9057915,0.4802114,-0.680966,11.93019,4.229563,5.611737
172368,0.016668,16.0961462538689,0.9064105,0.4803978,-0.6811498,11.84055,4.352628,5.443676
172370,0.0166662,16.1128124538809,0.9067635,0.4804737,-0.681236,11.78896,4.436719,5.365009
172374,0.0166685,16.1294809542596,0.9074126,0.4806037,-0.6813775,11.70839,4.592604,5.224293
172380,0.0166659,16.1461468543857,0.9081022,0.4806743,-0.6814792,11.64039,4.777644,5.084221
172382,0.0166661,16.1628129538149,0.9084406,0.4807023,-0.6815296,11.60703,4.872412,5.030661
172384,0.0166671,16.1794800534844,0.908813,0.4807449,-0.681536,11.56844,4.975327,4.993151
172388,0.016667,16.1961470525712,0.9095224,0.4808472,-0.681518,11.50864,5.145011,4.960103
172390,0.0166674,16.2128144521266,0.9099116,0.4808812,-0.6815372,11.48653,5.242761,4.955627
172394,0.0166667,16.2294811513275,0.910693,0.4809065,-0.6815126,11.47086,5.416329,4.960998
172398,0.0166676,16.2461487520486,0.9111609,0.4808961,-0.6815232,11.47266,5.522193,4.967567
172402,0.0166662,16.2628149520606,0.9119723,0.4808208,-0.6815125,11.48759,5.692948,4.985378
172406,0.0166673,16.2794822528958,0.9129192,0.4807375,-0.6814604,11.50633,5.838734,5.018343
172408,0.0166668,16.2961490526795,0.913464,0.4807213,-0.6814401,11.51124,5.907043,5.039141
172412,0.0166685,16.3128175530583,0.9145617,0.4807133,-0.681389,11.50692,6.043551,5.086904
172414,0.0166647,16.3294822536409,0.9151583,0.4807474,-0.6813834,11.50185,6.092083,5.108099
172420,0.016667,16.3461492527276,0.9164873,0.4807681,-0.6813255,11.486,6.19311,5.145035
172422,0.0166675,16.3628167528659,0.9171752,0.48079,-0.6813109,11.48542,6.238001,5.151388
172424,0.0167099,16.3795266523957,0.9180698,0.4808137,-0.6813165,11.48609,6.291953,5.143231
172430,0.0166237,16.3961503524333,0.9204549,0.4808363,-0.6813505,11.49263,6.417978,5.064402
172432,0.0194607,16.4156110528857,0.921408,0.4808601,-0.681363,11.48863,6.46309,5.014346
172434,0.0166689,16.4322799537331,0.9223734,0.4809238,-0.6813796,11.47664,6.504931,4.957176
172440,0.0166675,16.4489474538714,0.9243765,0.4809865,-0.6814466,11.44621,6.600143,4.809766
172442,0.0166654,16.4656128529459,0.9254863,0.4810003,-0.6814635,11.43408,6.647565,4.727971
172446,0.0166685,16.4822813533247,0.9276633,0.4810874,-0.6814915,11.4159,6.745134,4.546525
172448,0.0166659,16.4989472534508,0.9288208,0.4811123,-0.6815076,11.41153,6.79005,4.449536
172452,0.016667,16.5156142525375,0.9311536,0.4811792,-0.6814841,11.40741,6.890163,4.193079
172454,0.016667,16.5322812516242,0.9324397,0.4812035,-0.681482,11.40965,6.9453,4.033219
